idx,layer,type,cond_32,cond_4,var_32,var_4,cosine_sim,dead_neuron_ratio,RelErr,SNR,KL,inherited_error,error_delta,REAR,SFR,magnitude_loss,mse_error,instability_pca,rf_predicted_error,sensitivity_W4A8
89,layer3.4.bn1,BatchNorm2d,,,0.000959779426921159,0.0009749606833793223,0.9998142719268799,,0.4494372010231018,2.291897795421024,0.07627183198928833,0.3978672921657562,0.05156990885734558,1.1296158540115957,0.0023559569381177425,209.0,0.00042848679004237056,-0.26058340300977356,0.05084510662903388,0.04999999999999716
90,layer3.4.relu,ReLU,,,,,,0.6599749326705933,0.686451256275177,-1.316274445153952,0.12368574738502502,0.4494372010231018,0.2370140552520752,1.5273574477424985,0.0027099610306322575,224.0,0.0010685434099286795,0.19871432962017457,0.23753279075026512,0.09999999999999432
91,layer3.4.conv2,Conv2d,5.617107391357422,5.489776134490967,0.0002211845276178792,0.00021620601182803512,0.9888150691986084,,0.30634909868240356,7.896557949050611,0.16716593503952026,0.686451256275177,-0.38010215759277344,0.4462794639559924,0.04775390774011612,39.0,0.0008901849505491555,-1.570836414135077,-0.3772765705982844,0.75
92,layer3.4.bn2,BatchNorm2d,,,0.0007828834932297468,0.0007818310405127704,0.9998595714569092,,0.4412599205970764,2.849695698736215,0.15334439277648926,0.30634909868240356,0.13491082191467285,1.4403826304530336,0.0044921874068677425,404.0,0.0004898893530480564,-0.11414550852185186,0.13858763960500559,0.04999999999999716
93,layer3.4.conv3,Conv2d,9.807833671569824,9.740961074829102,0.00032952011679299176,0.0003227785346098244,0.9898374676704407,,0.43731027841567993,3.825041682999201,0.28779882192611694,0.4412599205970764,-0.003949642181396484,0.9910491708015263,0.10227050632238388,317.0,0.00016081880312412977,-0.6345721101148702,-0.004467294116814931,1.0999999999999943
94,layer3.4.bn3,BatchNorm2d,,,0.002400630386546254,0.002410476328805089,0.998607873916626,,1.9660637378692627,-9.81513494591134,3.610665798187256,0.43731027841567993,1.5287534594535828,4.4958095771086475,0.943621814250946,85.0,0.017234915867447853,6.592111717186864,1.4576976339022318,0.04999999999999716
95,layer3.5.conv1,Conv2d,6.860230922698975,6.574747085571289,0.00038823208888061345,0.00037732344935648143,0.9859455823898315,,0.4085831642150879,5.598098727741895,0.16383449733257294,1.9660637378692627,-1.5574805736541748,0.20781786284197132,0.10484619438648224,48.0,0.0010389380622655153,-2.901355214888709,-1.4305469311773777,4.299999999999997
96,layer3.5.bn1,BatchNorm2d,,,0.0010160858510062099,0.0010126394918188453,0.999780535697937,,0.4474043846130371,2.9364518889246964,0.14347796142101288,0.4085831642150879,0.03882122039794922,1.0950142438505195,0.0015014648670330644,128.0,0.00048103061271831393,-0.2664348612298167,0.03908333579699198,0.04999999999999716
97,layer3.5.relu,ReLU,,,,,,0.707823634147644,0.7186835408210754,-1.00314162267318,0.2359195053577423,0.4474043846130371,0.27127915620803833,1.6063399589672538,0.001953125,143.0,0.0016134899342432618,0.3307815188344984,0.27241265134265025,0.0
98,layer3.5.conv2,Conv2d,6.6549906730651855,6.446625709533691,0.0002323048684047535,0.0002269088290631771,0.9885188341140747,,0.35265058279037476,7.522828330906738,0.13493016362190247,0.7186835408210754,-0.3660329580307007,0.4906896606919389,0.08182372897863388,35.0,0.001113113947212696,-1.481853681022859,-0.363432510693868,0.14999999999999147
99,layer3.5.bn2,BatchNorm2d,,,0.0014764220686629415,0.0015667660627514124,0.999224841594696,,0.5113316178321838,2.078070159403503,0.21772368252277374,0.35265058279037476,0.15868103504180908,1.4499667455140248,0.00592041015625,546.0,0.001099105691537261,0.09447929246195802,0.15487569868564605,-0.04999999999999716
100,layer3.5.conv3,Conv2d,11.281813621520996,11.416507720947266,0.0003699708904605359,0.00036300497595220804,0.9908763766288757,,0.5054771900177002,2.2565655340245274,0.6046464443206787,0.5113316178321838,-0.005854427814483643,0.9885506242713803,0.06520386040210724,306.0,0.0006017338600941002,-0.41953124421083177,-0.0058378554880619046,1.3999999999999915
101,layer3.5.bn3,BatchNorm2d,,,0.0024253190495073795,0.0024590855464339256,0.9982098340988159,,2.632924795150757,-11.11823650224882,2.474602699279785,0.5054771900177002,2.1274476051330566,5.208790519426921,0.9055206179618835,86.0,0.019711723551154137,7.184089174753081,1.9089224902292092,0.04999999999999716
102,layer4.0.conv1,Conv2d,17.117891311645508,16.984264373779297,0.0005663226475007832,0.0005537547403946519,0.9890214800834656,,0.33791521191596985,5.172137187218074,0.06828491389751434,2.632924795150757,-2.295009583234787,0.12834214351216264,0.07246093451976776,114.0,0.000675403862260282,-3.769473599068707,-1.909221806625525,2.5
103,layer4.0.bn1,BatchNorm2d,,,0.0005786456749774516,0.0005774128949269652,0.9998616576194763,,0.41971880197525024,2.674553316291214,0.10576881468296051,0.33791521191596985,0.0818035900592804,1.2420831829246641,0.0008666992071084678,135.0,0.00018818420358002186,-0.27754427165084694,0.08260784305942555,0.0
104,layer4.0.relu,ReLU,,,,,,0.7883720993995667,0.7864207625389099,-2.75568530134787,0.6412091255187988,0.41971880197525024,0.36670196056365967,1.873684854807346,0.0015625000232830644,162.0,0.0019106563413515687,0.8015059276585802,0.3669918100039164,0.09999999999999432
105,layer4.0.conv2,Conv2d,6.974259376525879,6.704115867614746,0.0001576197100803256,0.0001544393744552508,0.9900031089782715,,0.43146148324012756,4.66618841388491,0.04107389971613884,0.7864207625389099,-0.35495927929878235,0.5486394863828129,0.10593261569738388,78.0,0.0008620221051387489,-1.290213700971447,-0.3562515946726004,40.3
106,layer4.0.bn2,BatchNorm2d,,,0.0004536244960036129,0.00046519091119989753,0.9998972415924072,,0.456436425447464,1.9698143194262594,0.11245238780975342,0.43146148324012756,0.024974942207336426,1.0578845231323621,0.00653076171875,1058.0,0.0006436245748773217,-0.3380807622707279,0.0255894136071826,0.0
107,layer4.0.conv3,Conv2d,8.285013198852539,7.8493804931640625,0.00023385313397739083,0.00022791451192460954,0.9874167442321777,,0.44404393434524536,6.311783482927277,0.014764184132218361,0.456436425447464,-0.012392491102218628,0.9728494694741557,0.1443832367658615,345.0,9.408335608895868e-05,-0.8915260157960754,-0.011852569008866946,6.299999999999997
108,layer4.0.bn3,BatchNorm2d,,,0.004373357631266117,0.004502277355641127,0.9995046257972717,,1.1476389169692993,-5.377066906576642,1.3303323984146118,0.44404393434524536,0.703594982624054,2.5845165944255575,0.643096923828125,488.0,0.04375651478767395,3.5335227312041386,0.7075277291238308,0.04999999999999716
109,layer4.0.downsample.0,Conv2d,18.840665817260742,17.786239624023438,9.871224028756842e-05,9.562639752402902e-05,0.9843178391456604,,0.6075531244277954,4.318700805198202,0.05587068945169449,1.1476389169692993,-0.5400857925415039,0.5293939717835904,0.20427551865577698,358.0,0.00017087582091335207,-1.4862454864176307,-0.5583002130811413,1.7000000000000028
110,layer4.0.downsample.1,BatchNorm2d,,,0.00506198313087225,0.005307025276124477,0.9985193014144897,,0.7970417141914368,1.371170208514029,0.05573271960020065,0.6075531244277954,0.18948858976364136,1.3118881002251535,0.21548767387866974,282.0,0.007831360213458538,1.0688543577348313,0.1744840618222952,0.04999999999999716
111,layer4.1.conv1,Conv2d,10.587616920471191,9.899219512939453,0.00021673394076060504,0.00021152298722881824,0.9882272481918335,,0.3047770857810974,6.02761575589004,0.09998106211423874,0.7970417141914368,-0.49226462841033936,0.3823853637199907,0.05257568508386612,81.0,0.010307686403393745,-1.7022781593116667,-0.49303751525779566,24.849999999999994
112,layer4.1.bn1,BatchNorm2d,,,0.00048291965504176915,0.0004963315441273153,0.9998121857643127,,0.5053849220275879,2.596273084052034,0.15549084544181824,0.3047770857810974,0.20060783624649048,1.6582116753704204,0.04451293870806694,6471.0,0.0004168987215962261,0.08506136372392264,0.19200067097942033,0.09999999999999432
113,layer4.1.relu,ReLU,,,,,,0.7622193098068237,0.7982015013694763,-1.114990046854877,0.17268037796020508,0.5053849220275879,0.2928165793418884,1.5793931844407185,0.05644531175494194,7092.0,0.0012235671747475863,0.5033176663953206,0.2867595593134562,0.0
114,layer4.1.conv2,Conv2d,7.508081912994385,7.193840026855469,0.00015117564180400223,0.0001486987603129819,0.9920059442520142,,0.43865272402763367,3.3018938258018227,0.40341752767562866,0.7982015013694763,-0.35954877734184265,0.5495513642545599,0.06740112602710724,111.0,0.0025738594122231007,-1.0620153002713721,-0.36143209437529245,4.549999999999997
115,layer4.1.bn2,BatchNorm2d,,,0.0003603010845836252,0.0003760807157959789,0.9998992085456848,,0.5293513536453247,2.700065761614044,0.012775305658578873,0.43865272402763367,0.09069862961769104,1.2067663658506709,0.04274902492761612,4564.0,0.000649149646051228,-0.20832025108515995,0.08797142351977527,0.04999999999999716
116,layer4.1.conv3,Conv2d,12.468391418457031,11.11542797088623,0.00022354922839440405,0.00021890760399401188,0.98954176902771,,0.5175800323486328,5.691144340071514,0.04661666601896286,0.5293513536453247,-0.011771321296691895,0.977762744506782,0.2099258452653885,368.0,0.0001166582660516724,-0.6289966557699014,-0.010689418266216914,1.2999999999999972
117,layer4.1.bn3,BatchNorm2d,,,0.006730212830007076,0.006785549223423004,0.9994361996650696,,1.1458206176757812,-4.922188227616982,1.7834376096725464,0.5175800323486328,0.6282405853271484,2.2138037521972573,0.7365646362304688,520.0,0.12950977683067322,4.1364867701162495,0.709150605276227,0.0
118,layer4.2.conv1,Conv2d,11.666315078735352,11.158881187438965,0.00032879714854061604,0.0003220915677957237,0.9898620247840881,,0.37795451283454895,4.154337406846722,0.24904483556747437,1.1458206176757812,-0.7678661048412323,0.32985487169990346,0.05501709133386612,81.0,0.035975195467472076,-1.7769726929839482,-0.8152067339668672,13.299999999999997
119,layer4.2.bn1,BatchNorm2d,,,0.000833125552162528,0.0008823044481687248,0.9994811415672302,,0.5537022948265076,2.563319287099093,0.11102556437253952,0.37795451283454895,0.17574778199195862,1.4649971782950846,0.11734618991613388,14929.0,0.00037773052463307977,0.22210599840177905,0.1777355923006932,0.0
120,layer4.2.relu,ReLU,,,,,,0.8293644785881042,0.8692930936813354,-1.0405245340463274,0.31382086873054504,0.5537022948265076,0.3155907988548279,1.569964765910375,0.130218505859375,17157.0,0.0017623848980292678,0.8173485011760905,0.3107638590037823,0.04999999999999716
121,layer4.2.conv2,Conv2d,17.894638061523438,16.572656631469727,0.00012198850890854374,0.00012013404193567112,0.9925574660301208,,0.4821159839630127,1.4316373370686228,0.4105185270309448,0.8692930936813354,-0.38717710971832275,0.5546069415107377,0.08317260444164276,96.0,0.0022930556442588568,-0.9695460063317476,-0.3884698831786712,0.6499999999999915
122,layer4.2.bn2,BatchNorm2d,,,0.0005762829096056521,0.0005998641718178988,0.9998405575752258,,0.5431164503097534,2.803839912287472,0.02168477326631546,0.4821159839630127,0.06100046634674072,1.1265265379614973,0.024139404296875,2214.0,0.001150923897512257,-0.25844661755105097,0.05986380701263746,-0.04999999999999716
123,layer4.2.conv3,Conv2d,22.945083618164062,15.401885986328125,0.00020090756879653782,0.00019493451691232622,0.9850097894668579,,0.694985568523407,2.7790930607821784,0.030881661921739578,0.5431164503097534,0.15186911821365356,1.279625332885864,0.19040068984031677,298.0,0.00016050957492552698,-0.43108809195434833,0.15360656157135963,1.2999999999999972
124,layer4.2.bn3,BatchNorm2d,,,0.022952387109398842,0.023673048242926598,0.9994704723358154,,0.9554948210716248,-2.6874516381707423,1.0095701217651367,0.694985568523407,0.2605092525482178,1.3748412403752581,0.6103042364120483,487.0,0.3609292209148407,5.481416309964371,0.24524513420959312,0.0
125,avgpool,AdaptiveAvgPool2d,,,,,,,0.46352729201316833,3.595536455230598,0.11965018510818481,0.9554948210716248,-0.4919675290584564,0.485117534696111,0.02573089674115181,17623.0,0.08494214713573456,-0.9731503036767352,-0.5191235424329838,-0.10000000000000853
126,fc,Linear,560290.4375,376.260986328125,0.0011213396210223436,0.0011209294898435473,0.999823808670044,,0.523492157459259,5.6218075127297595,0.02197188325226307,0.46352729201316833,0.0599648654460907,1.1293664180714242,0.18524062633514404,191.0,1.2672005891799927,0.74649703788501,0.06462407026750346,3.3499999999999943
