idx,layer,type,cond_32,cond_4,var_32,var_4,cosine_sim,dead_neuron_ratio,RelErr,SNR,KL,inherited_error,error_delta,REAR,SFR,magnitude_loss,mse_error,instability_pca,rf_predicted_error,sensitivity_W4A8
92,features.12.conv.1.0,Conv2d,4.803058624267578,4.56721830368042,0.006586506497114897,0.006258511915802956,0.9963321089744568,,0.3664252460002899,8.621279258608768,0.06404964625835419,0.39921069145202637,-0.03278544545173645,0.9178743301375827,0.06534288078546524,1753.0,8.818220521789044e-05,-0.6691266558274817,-0.031107852607965468,1.2999999999999972
93,features.12.conv.1.1,BatchNorm2d,,,0.0022252073977142572,0.002216226188465953,0.9994155168533325,,0.43448567390441895,3.5992662575460916,0.21633195877075195,0.3664252460002899,0.06806042790412903,1.1857416448430935,0.03018120676279068,5883.0,0.002220483496785164,-0.5341024257600142,0.06870908215641976,-0.20000000000000284
94,features.12.conv.1.2,ReLU6,,,,,,0.5647848844528198,0.43448567390441895,3.5992662575460916,0.21633195877075195,0.43448567390441895,0.0,1.0,0.03018120676279068,5883.0,0.002220483496785164,-0.5576151507576231,0.0,-0.10000000000000853
95,features.12.conv.2,Conv2d,3.9940237998962402,3.9667487144470215,0.0027437512762844563,0.002709687454625964,0.9936232566833496,,0.31008443236351013,10.060926084327752,0.1288805454969406,0.43448567390441895,-0.12440124154090881,0.7136816033012048,0.12867838144302368,17.0,0.003063210751861334,-0.7323118149818046,-0.12362506240606308,0.29999999999999716
96,features.12.conv.3,BatchNorm2d,,,0.0017912940820679069,0.001766001689247787,0.9998568296432495,,1.3141064643859863,-2.3724735771270287,0.06633424013853073,0.31008443236351013,1.0040220320224762,4.237898866349624,0.40530598163604736,15.0,0.010106184519827366,0.7426365171305678,1.0563274105389913,-0.10000000000000853
97,features.13.conv.0.0,Conv2d,4.597720623016357,4.556088924407959,0.003025082405656576,0.0029912490863353014,0.9951005578041077,,1.2867594957351685,-2.191248220215373,0.07241836190223694,1.3141064643859863,-0.02734696865081787,0.9791896856214038,0.39855143427848816,86.0,0.014043239876627922,0.40467091744730926,-0.021551065891981126,0.5499999999999972
98,features.13.conv.0.1,BatchNorm2d,,,0.0009318970260210335,0.00100506201852113,0.9983737468719482,,0.42419520020484924,3.21661472007885,0.08151336014270782,1.2867594957351685,-0.8625642955303192,0.3296616046827713,0.003233507042750716,793.0,0.0009814311051741242,-0.7241967276136726,-0.8603694672385852,-0.20000000000000284
99,features.13.conv.0.2,ReLU6,,,,,,0.45800524950027466,0.42419520020484924,3.21661472007885,0.08151336014270782,0.42419520020484924,0.0,1.0,0.003233507042750716,793.0,0.0009814311051741242,-0.5795795930374817,0.0,-0.20000000000000284
100,features.13.conv.1.0,Conv2d,7.356162071228027,6.74195671081543,0.005655782297253609,0.0053748395293951035,0.996465265750885,,0.409821093082428,7.671516864360162,0.06531994789838791,0.42419520020484924,-0.014374107122421265,0.9661144041340406,0.04896918311715126,1074.0,8.943083230406046e-05,-0.6421090091923669,-0.016054115890680502,1.0499999999999972
101,features.13.conv.1.1,BatchNorm2d,,,0.0024729971773922443,0.0026519743259996176,0.9977045059204102,,0.4019329845905304,4.376572819021432,0.20911499857902527,0.409821093082428,-0.007888108491897583,0.9807523121063194,0.03387586772441864,6727.0,0.0022269138135015965,-0.6330430615149166,-0.007725092120623837,0.0
102,features.13.conv.1.2,ReLU6,,,,,,0.5658925175666809,0.4019329845905304,4.376572819021432,0.20911499857902527,0.4019329845905304,0.0,1.0,0.03387586772441864,6727.0,0.0022269138135015965,-0.5886535647432235,0.0,-0.15000000000000568
103,features.13.conv.2,Conv2d,5.070345878601074,4.805056095123291,0.0026714366395026445,0.0026303897611796856,0.9917404651641846,,0.3124719560146332,10.103838945385554,0.15848954021930695,0.4019329845905304,-0.08946102857589722,0.7774230232260343,0.11302082985639572,15.0,0.003146582515910268,-0.8093628010058377,-0.08916618376970291,7.0
104,features.13.conv.3,BatchNorm2d,,,0.004948514048010111,0.004865493159741163,0.99970942735672,,1.435473918914795,-3.1724759809804137,0.11628633737564087,0.3124719560146332,1.1230019629001617,4.593928803158166,0.47626954317092896,13.0,0.01566256955265999,0.9719447709331169,1.1741193175315856,-0.20000000000000284
105,features.14.conv.0.0,Conv2d,5.548181056976318,5.450141429901123,0.004988379310816526,0.0049277436919510365,0.9945095777511597,,1.4274487495422363,-3.118645070883299,0.20382410287857056,1.435473918914795,-0.008025169372558594,0.9944093938128632,0.44312065839767456,60.0,0.04390906170010567,0.5896376507771766,-0.003249618411064148,0.8999999999999915
106,features.14.conv.0.1,BatchNorm2d,,,0.0016703651053830981,0.0017362291691824794,0.999427080154419,,0.46039891242980957,2.8199603783910225,0.1823590248823166,1.4274487495422363,-0.9670498371124268,0.32253270919705757,0.0028211805038154125,583.0,0.0011731158010661602,-0.6584681849953321,-0.9730875457326571,-0.10000000000000853
107,features.14.conv.0.2,ReLU6,,,,,,0.6027233004570007,0.46039891242980957,2.8199603783910225,0.1823590248823166,0.46039891242980957,0.0,1.0,0.0028211805038154125,583.0,0.0011731158010661602,-0.5272140097585517,0.0,-0.10000000000000853
108,features.14.conv.1.0,Conv2d,72.31917572021484,44.051246643066406,0.00555682135745883,0.005406041629612446,0.9978756308555603,,0.516237199306488,5.6694254747250925,0.34895116090774536,0.46039891242980957,0.05583828687667847,1.121282403952662,0.0037434895057231188,619.0,0.00036104279570281506,-0.3112196271223633,0.054712698856989546,0.0
109,features.14.conv.1.1,BatchNorm2d,,,0.002830434823408723,0.002969180466607213,0.9984723925590515,,0.4335676431655884,2.489820553683047,0.1755485087633133,0.516237199306488,-0.08266955614089966,0.8398612958307581,0.003352864645421505,555.0,0.007764038629829884,-0.5579041623405393,-0.08408130332827568,-0.05000000000001137
110,features.14.conv.1.2,ReLU6,,,,,,0.14922839403152466,0.4335676431655884,2.489820553683047,0.1755485087633133,0.4335676431655884,0.0,1.0,0.003352864645421505,555.0,0.007764038629829884,-0.5747933713391851,0.0,-0.05000000000001137
111,features.14.conv.2,Conv2d,3.21171236038208,3.054765462875366,0.0039925342425704,0.0039405678398907185,0.9935113787651062,,0.4127553105354309,7.636084456489451,0.12004628032445908,0.4335676431655884,-0.02081233263015747,0.9519974957582137,0.1419335901737213,35.0,0.01616312749683857,-0.5989515306145415,-0.021370792388916017,6.0
112,features.14.conv.3,BatchNorm2d,,,0.0026360703632235527,0.0027026780880987644,0.999545156955719,,1.3581475019454956,-2.667233078080988,0.07488946616649628,0.4127553105354309,0.9453921914100647,3.2904422239502895,0.42277345061302185,19.0,0.013904728926718235,0.7805383598974996,0.9513465491045887,-0.7000000000000028
113,features.15.conv.0.0,Conv2d,4.3282856941223145,4.305328845977783,0.001991759054362774,0.001970508601516485,0.9947289228439331,,1.250747561454773,-1.9470971817329334,0.029412362724542618,1.3581475019454956,-0.10739994049072266,0.9209217405790783,0.41089844703674316,128.0,0.006389063782989979,0.36072047189477413,-0.10053089410066604,0.5
114,features.15.conv.0.1,BatchNorm2d,,,0.0008896421641111374,0.0009260362130589783,0.9987202286720276,,0.520087480545044,0.8757084044592331,0.0776599571108818,1.250747561454773,-0.730660080909729,0.4158213028535657,0.013238932006061077,3979.0,0.0022999250795692205,-0.6243359389912846,-0.7434555696944396,-0.10000000000000853
115,features.15.conv.0.2,ReLU6,,,,,,0.3516084551811218,0.520087480545044,0.8757084044592331,0.0776599571108818,0.520087480545044,0.0,1.0,0.013238932006061077,3979.0,0.0022999250795692205,-0.5207013476107946,0.0,-0.10000000000000853
116,features.15.conv.1.0,Conv2d,6.062983989715576,5.7994890213012695,0.006434987299144268,0.006193402223289013,0.9971699714660645,,0.5007095336914062,5.4406344719244135,0.04891731217503548,0.520087480545044,-0.019377946853637695,0.9627409857408413,0.09386393427848816,5597.0,0.00013570547162089497,-0.5098243534603955,-0.020270523180564246,3.8499999999999943
117,features.15.conv.1.1,BatchNorm2d,,,0.002631591632962227,0.002991090063005686,0.9967000484466553,,0.5806215405464172,1.0837432210951994,0.08960487693548203,0.5007095336914062,0.07991200685501099,1.159597534055067,0.0445963554084301,11697.0,0.003494469216093421,-0.5622493580233174,0.080335550258557,-0.20000000000000284
118,features.15.conv.1.2,ReLU6,,,,,,0.5003859996795654,0.5806215405464172,1.0837432210951994,0.08960487693548203,0.5806215405464172,0.0,1.0,0.0445963554084301,11697.0,0.003494469216093421,-0.5052010327697245,0.0,-0.05000000000001137
119,features.15.conv.2,Conv2d,3.1813764572143555,3.141763210296631,0.0020358895417302847,0.0020088243763893843,0.9933395385742188,,0.49980905652046204,6.0239910515468935,0.10185819119215012,0.5806215405464172,-0.0808124840259552,0.8608172822008923,0.15085937082767487,31.0,0.005418205633759499,-0.5575660582062827,-0.08305990745623906,1.1999999999999886
120,features.15.conv.3,BatchNorm2d,,,0.002295959275215864,0.0023201017174869776,0.9995035529136658,,1.2448844909667969,-1.9062626168535834,0.09619848430156708,0.49980905652046204,0.7450754344463348,2.490720155479679,0.4322460889816284,29.0,0.008471119217574596,0.698149627202068,0.8120183488780943,-0.3500000000000085
121,features.16.conv.0.0,Conv2d,4.781980991363525,4.7474470138549805,0.002443871693685651,0.0024179534520953894,0.9947558045387268,,1.1216933727264404,-0.9975422451481818,0.036252256482839584,1.2448844909667969,-0.12319111824035645,0.9010421295033691,0.4026171863079071,188.0,0.01126087736338377,0.2844100183476845,-0.12042403047283491,0.9499999999999886
122,features.16.conv.0.1,BatchNorm2d,,,0.0012291218154132366,0.0012497252319008112,0.9993060827255249,,0.5139774084091187,1.5128508171143622,0.08591020107269287,1.1216933727264404,-0.6077159643173218,0.4582156058922066,0.01998046785593033,5750.0,0.0020024236291646957,-0.6039068614717937,-0.6392781982819239,-0.20000000000000284
123,features.16.conv.0.2,ReLU6,,,,,,0.43408381938934326,0.5139774084091187,1.5128508171143622,0.08591020107269287,0.5139774084091187,0.0,1.0,0.01998046785593033,5750.0,0.0020024236291646957,-0.531872037425143,0.0,-0.20000000000000284
124,features.16.conv.1.0,Conv2d,10.09638500213623,9.191407203674316,0.005054875742644072,0.0048524788580834866,0.9969145655632019,,0.4858836233615875,6.0513210472662475,0.11303681135177612,0.5139774084091187,-0.028093785047531128,0.9453404282213725,0.07206380367279053,8665.0,0.0001864599180407822,-0.5872195551538623,-0.02833294685309132,1.5499999999999972
125,features.16.conv.1.1,BatchNorm2d,,,0.003297477960586548,0.0034336233511567116,0.9985169172286987,,0.6443822383880615,0.1629720030565891,0.14628618955612183,0.4858836233615875,0.158498615026474,1.3262069504007992,0.0666796863079071,18407.0,0.00658529344946146,-0.45827348410677454,0.15601259768009185,-0.15000000000000568
126,features.16.conv.1.2,ReLU6,,,,,,0.5235292911529541,0.6443822383880615,0.1629720030565891,0.14628618955612183,0.6443822383880615,0.0,1.0,0.0666796863079071,18407.0,0.00658529344946146,-0.47803847522707177,0.0,-0.25
127,features.16.conv.2,Conv2d,3.802213430404663,3.736910104751587,0.0021675382740795612,0.0021373601630330086,0.9933344125747681,,0.6857005953788757,3.2561003484679487,0.2553783059120178,0.6443822383880615,0.04131835699081421,1.064120881255469,0.18195313215255737,24.0,0.011512364260852337,-0.33258842257383714,0.04101610829432805,2.8999999999999915
128,features.16.conv.3,BatchNorm2d,,,0.02739892713725567,0.027378832921385765,0.9994460940361023,,1.2200558185577393,-1.7307336692364916,0.6778647899627686,0.6857005953788757,0.5343552231788635,1.7792835922559056,0.47361329197883606,29.0,0.042532578110694885,1.0278102033402843,0.4866403672650146,-0.30000000000001137
129,features.17.conv.0.0,Conv2d,6.67419958114624,6.535884380340576,0.0032256077975034714,0.0031898526940494776,0.994704008102417,,1.2115987539291382,-2.4716718337428483,2.992647647857666,1.2200558185577393,-0.008457064628601074,0.9930682969582503,0.4987044334411621,162.0,0.21787366271018982,1.049143183320277,-0.003119838237762451,2.049999999999997
130,features.17.conv.0.1,BatchNorm2d,,,0.0067419251427054405,0.0068275826051831245,0.9994348287582397,,0.5269429683685303,4.305907960886631,0.016197752207517624,1.2115987539291382,-0.6846557855606079,0.43491540962689795,0.14233723282814026,25607.0,0.0005437201471067965,-0.612454859271257,-0.702740203589201,1.1999999999999886
131,features.17.conv.0.2,ReLU6,,,,,,0.7146355509757996,0.5269429683685303,4.305907960886631,0.016197752207517624,0.5269429683685303,0.0,1.0,0.14233723282814026,25607.0,0.0005437201471067965,-0.5525491650341856,-0.00018799230456352235,-0.05000000000001137
132,features.17.conv.1.0,Conv2d,129.97586059570312,75.01753234863281,0.0006542393821291625,0.0006435152026824653,0.9989724159240723,,0.49653077125549316,5.387486854954516,0.04653722047805786,0.5269429683685303,-0.03041219711303711,0.9422856002667681,0.17412760853767395,37664.0,3.063070107600652e-05,-0.26084665241518235,-0.029764488836129508,1.2999999999999972
133,features.17.conv.1.1,BatchNorm2d,,,0.0022529910784214735,0.0023400569334626198,0.9981869459152222,,0.4035309851169586,3.9509353819375153,0.02162432298064232,0.49653077125549316,-0.09299978613853455,0.8127008606065204,0.0017740885959938169,312.0,0.003030928783118725,-0.6383794342306159,-0.09265570888916651,-0.10000000000000853
134,features.17.conv.1.2,ReLU6,,,,,,0.052799977362155914,0.4035309851169586,3.9509353819375153,0.02162432298064232,0.4035309851169586,0.0,1.0,0.0017740885959938169,312.0,0.003030928783118725,-0.6486395321452578,6.544267137845358e-05,0.0
135,features.17.conv.2,Conv2d,4.491159439086914,4.498650074005127,0.0017594327218830585,0.001738363760523498,0.9940745234489441,,0.5412577390670776,5.304410996832242,0.01364978402853012,0.4035309851169586,0.13772675395011902,1.3413040361948925,0.1606152355670929,45.0,0.004501663148403168,-0.46112728521645524,0.13300266539057096,3.75
136,features.17.conv.3,BatchNorm2d,,,2.1897269107284956e-05,2.256324478366878e-05,0.9999966621398926,,1.4162473678588867,-3.0232913358286058,0.054254136979579926,0.5412577390670776,0.8749896287918091,2.6165858991687734,0.4209960997104645,51.0,0.039300743490457535,0.7980886390474441,0.9931566961109638,0.0
137,features.18.0,Conv2d,4.8581695556640625,4.700115203857422,0.0009365629521198571,0.0009258834179490805,0.994316041469574,,1.341222882270813,-2.8242396125131948,0.04149452596902847,1.4162473678588867,-0.07502448558807373,0.9470258605306379,0.4094482362270355,193.0,0.013110191561281681,0.40018659596954914,-0.07518708209196727,-0.30000000000001137
138,features.18.1,BatchNorm2d,,,0.0010897761676460505,0.0011360541684553027,0.9999886155128479,,0.9253106713294983,-2.660570675600989,0.0435032956302166,1.341222882270813,-0.4159122109413147,0.6899007492049812,0.08164306730031967,27858.0,0.5656699538230896,-0.1141905103450444,-0.4244427983959516,0.0
139,features.18.2,ReLU6,,,,,,0.5168061256408691,0.9253106713294983,-2.660570675600989,0.0435032956302166,0.9253106713294983,0.0,1.0,0.08164306730031967,27858.0,0.5656699538230896,-0.08375488694070252,6.544267137845358e-05,0.0
140,classifier.1,Linear,4989.2001953125,1445.5435791015625,0.003049862338230014,0.0030495976097881794,0.9999725818634033,,1.1526987552642822,-1.2343085245694732,0.05944064259529114,0.9253106713294983,0.22738808393478394,1.2457424203355072,0.3603437542915344,120.0,11.19801139831543,18.14061527558237,0.24402838399012883,-0.05000000000001137
